Pubchem CID,IUPAC Name,IUPAC Name (traditional),InChi,InChi Key,Canonical SMILES,Isomeric SMILES
288123,"4,13-dimethoxy-17-methyl-17-azatetracyclo[7.7.1.02,7.010,15]heptadeca-2(7),3,5,10,12,14-hexaene-3,12-diol","4,13-dimethoxy-17-methyl-17-azatetracyclo[7.7.1.02,7.010,15]heptadeca-2(7),3,5,10,12,14-hexaene-3,12-diol","InChI=1S/C19H21NO4/c1-20-13-6-10-4-5-16(23-2)19(22)18(10)14(20)7-11-8-17(24-3)15(21)9-12(11)13/h4-5,8-9,13-14,21-22H,6-7H2,1-3H3",PLGXEPHZCXBYLP-UHFFFAOYSA-N,CN1C2CC3=C(C1CC4=CC(=C(C=C24)O)OC)C(=C(C=C3)OC)O,CN1C2CC3=C(C1CC4=CC(=C(C=C24)O)OC)C(=C(C=C3)OC)O
290114,2-[4-(methylamino)phenyl]acetic acid,2-[4-(methylamino)phenyl]acetic acid,"InChI=1S/C9H11NO2/c1-10-8-4-2-7(3-5-8)6-9(11)12/h2-5,10H,6H2,1H3,(H,11,12)",NJEQMJPXRHIYMD-UHFFFAOYSA-N,CNC1=CC=C(C=C1)CC(=O)O,CNC1=CC=C(C=C1)CC(=O)O
33576,"[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(2R,3S,4R)-3,4,5-trihydroxyoxolan-2-yl]methyl hydrogen phosphate","[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-2-oxolanyl]methoxy-hydroxyphosphoryl] [(2R,3S,4R)-3,4,5-trihydroxy-2-oxolanyl]methyl hydrogen phosphate","InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h3-6,8-11,14-15,21-25H,1-2H2,(H,26,27)(H,28,29)(H2,16,17,18)/t5-,6-,8-,9-,10-,11-,14-,15?/m1/s1",SRNWOUGRCWSEMX-TYASJMOZSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H](C(O4)O)O)O)O)O)N
268551,N-[3-hydroxy-1-(4-methylsulfanylphenyl)-1-oxopropan-2-yl]acetamide,N-[3-hydroxy-1-[4-(methylthio)phenyl]-1-oxopropan-2-yl]acetamide,"InChI=1S/C12H15NO3S/c1-8(15)13-11(7-14)12(16)9-3-5-10(17-2)6-4-9/h3-6,11,14H,7H2,1-2H3,(H,13,15)",ADPUYTPGMMBPCX-UHFFFAOYSA-N,CC(=O)NC(CO)C(=O)C1=CC=C(C=C1)SC,CC(=O)NC(CO)C(=O)C1=CC=C(C=C1)SC
174745,"7,12-dioxaspiro[5.6]dodeca-8,10-diene","7,12-dioxaspiro[5.6]dodeca-8,10-diene","InChI=1S/C10H14O2/c1-2-6-10(7-3-1)11-8-4-5-9-12-10/h4-5,8-9H,1-3,6-7H2",BNZYZTGFPIWRFY-UHFFFAOYSA-N,C1CCC2(CC1)OC=CC=CO2,C1CCC2(CC1)OC=CC=CO2
41893,"1,2,3,5,7,8-hexabromonaphthalene","1,2,3,5,7,8-hexabromonaphthalene",InChI=1S/C10H2Br6/c11-4-2-6(13)8(14)7-3(4)1-5(12)9(15)10(7)16/h1-2H,NOXBHKAVWHWFDR-UHFFFAOYSA-N,C1=C2C(=CC(=C(C2=C(C(=C1Br)Br)Br)Br)Br)Br,C1=C2C(=CC(=C(C2=C(C(=C1Br)Br)Br)Br)Br)Br
331584,"ethyl 2-[2-(4-methoxyphenyl)imidazo[2,1-b][1,3]benzothiazol-6-yl]acetate","2-[2-(4-methoxyphenyl)-6-imidazo[2,1-b][1,3]benzothiazolyl]acetic acid ethyl ester","InChI=1S/C20H18N2O3S/c1-3-25-19(23)11-13-4-9-17-18(10-13)26-20-21-16(12-22(17)20)14-5-7-15(24-2)8-6-14/h4-10,12H,3,11H2,1-2H3",UHGMWULLGNTGGY-UHFFFAOYSA-N,CCOC(=O)CC1=CC2=C(C=C1)N3C=C(N=C3S2)C4=CC=C(C=C4)OC,CCOC(=O)CC1=CC2=C(C=C1)N3C=C(N=C3S2)C4=CC=C(C=C4)OC
383606,"1-(5-methyl-4,5-dihydro-1,3-thiazol-2-yl)-1,3-diphenylurea","1-(5-methyl-4,5-dihydrothiazol-2-yl)-1,3-diphenylurea","InChI=1S/C17H17N3OS/c1-13-12-18-17(22-13)20(15-10-6-3-7-11-15)16(21)19-14-8-4-2-5-9-14/h2-11,13H,12H2,1H3,(H,19,21)",HSBQNSJYZKDWEL-UHFFFAOYSA-N,CC1CN=C(S1)N(C2=CC=CC=C2)C(=O)NC3=CC=CC=C3,CC1CN=C(S1)N(C2=CC=CC=C2)C(=O)NC3=CC=CC=C3
173774,N-ethylethanamine;trifluoromethanesulfonic acid,N-ethylethanamine;trifluoromethanesulfonic acid,"InChI=1S/C4H11N.CHF3O3S/c1-3-5-4-2;2-1(3,4)8(5,6)7/h5H,3-4H2,1-2H3;(H,5,6,7)",BGIBIBGZOYSFSC-UHFFFAOYSA-N,CCNCC.C(F)(F)(F)S(=O)(=O)O,CCNCC.C(F)(F)(F)S(=O)(=O)O
160885,(5-iodo-1H-indol-3-yl) dihydrogen phosphate,(5-iodo-1H-indol-3-yl) dihydrogen phosphate,"InChI=1S/C8H7INO4P/c9-5-1-2-7-6(3-5)8(4-10-7)14-15(11,12)13/h1-4,10H,(H2,11,12,13)",QWNKKJHDTBHFPD-UHFFFAOYSA-N,C1=CC2=C(C=C1I)C(=CN2)OP(=O)(O)O,C1=CC2=C(C=C1I)C(=CN2)OP(=O)(O)O
281023,"(1,2-diphenyl-2-pyrrolidin-1-ylethyl) 2,4,6-trimethylbenzoate","2,4,6-trimethylbenzoic acid [1,2-diphenyl-2-(1-pyrrolidinyl)ethyl] ester","InChI=1S/C28H31NO2/c1-20-18-21(2)25(22(3)19-20)28(30)31-27(24-14-8-5-9-15-24)26(29-16-10-11-17-29)23-12-6-4-7-13-23/h4-9,12-15,18-19,26-27H,10-11,16-17H2,1-3H3",SMEZXTBXLFSIDO-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)C(=O)OC(C2=CC=CC=C2)C(C3=CC=CC=C3)N4CCCC4)C,CC1=CC(=C(C(=C1)C)C(=O)OC(C2=CC=CC=C2)C(C3=CC=CC=C3)N4CCCC4)C
381908,4-azido-2-chloro-3-phenylquinoline,4-azido-2-chloro-3-phenylquinoline,InChI=1S/C15H9ClN4/c16-15-13(10-6-2-1-3-7-10)14(19-20-17)11-8-4-5-9-12(11)18-15/h1-9H,HYVQFVOAQXURAR-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N=C2Cl)N=[N+]=[N-],C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N=C2Cl)N=[N+]=[N-]
370664,2-[4-[[4-[4-(2-hydroxyethyl)piperazine-1-carbonyl]acridin-9-yl]amino]phenyl]sulfonylguanidine,2-[4-[[4-[[4-(2-hydroxyethyl)-1-piperazinyl]-oxomethyl]-9-acridinyl]amino]phenyl]sulfonylguanidine,"InChI=1S/C27H29N7O4S/c28-27(29)32-39(37,38)19-10-8-18(9-11-19)30-24-20-4-1-2-7-23(20)31-25-21(24)5-3-6-22(25)26(36)34-14-12-33(13-15-34)16-17-35/h1-11,35H,12-17H2,(H,30,31)(H4,28,29,32)",AALVIHLXBXFNCU-UHFFFAOYSA-N,C1CN(CCN1CCO)C(=O)C2=CC=CC3=C(C4=CC=CC=C4N=C32)NC5=CC=C(C=C5)S(=O)(=O)N=C(N)N,C1CN(CCN1CCO)C(=O)C2=CC=CC3=C(C4=CC=CC=C4N=C32)NC5=CC=C(C=C5)S(=O)(=O)N=C(N)N
21001,pyridin-4-ylmethyl N-(4-fluorophenyl)carbamate,N-(4-fluorophenyl)carbamic acid pyridin-4-ylmethyl ester,"InChI=1S/C13H11FN2O2/c14-11-1-3-12(4-2-11)16-13(17)18-9-10-5-7-15-8-6-10/h1-8H,9H2,(H,16,17)",LOWXZIMNVQRJIQ-UHFFFAOYSA-N,C1=CC(=CC=C1NC(=O)OCC2=CC=NC=C2)F,C1=CC(=CC=C1NC(=O)OCC2=CC=NC=C2)F
431299,"dimethyl-(4-thiopyran-4-ylidenecyclohexa-2,5-dien-1-ylidene)azanium","dimethyl-[4-(4-thiopyranylidene)-1-cyclohexa-2,5-dienylidene]ammonium","InChI=1S/C13H14NS/c1-14(2)13-5-3-11(4-6-13)12-7-9-15-10-8-12/h3-10H,1-2H3/q+1",VBJLIVPZZJVLHV-UHFFFAOYSA-N,C[N+](=C1C=CC(=C2C=CSC=C2)C=C1)C,C[N+](=C1C=CC(=C2C=CSC=C2)C=C1)C
190532,"4-N-cyclohexyl-6-(difluoromethylsulfanyl)-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine","N4-cyclohexyl-6-(difluoromethylthio)-N2-propan-2-yl-1,3,5-triazine-2,4-diamine","InChI=1S/C13H21F2N5S/c1-8(2)16-11-18-12(17-9-6-4-3-5-7-9)20-13(19-11)21-10(14)15/h8-10H,3-7H2,1-2H3,(H2,16,17,18,19,20)",CKXGKYORCAAGRC-UHFFFAOYSA-N,CC(C)NC1=NC(=NC(=N1)NC2CCCCC2)SC(F)F,CC(C)NC1=NC(=NC(=N1)NC2CCCCC2)SC(F)F
72210,"(1R,10S,11S)-11-azido-4-iodo-8,13-dioxa-2,6-diazatricyclo[8.2.1.02,7]trideca-3,6-dien-5-one","(1R,10S,11S)-11-azido-4-iodo-8,13-dioxa-2,6-diazatricyclo[8.2.1.02,7]trideca-3,6-dien-5-one","InChI=1S/C9H8IN5O3/c10-4-2-15-7-1-5(13-14-11)6(18-7)3-17-9(15)12-8(4)16/h2,5-7H,1,3H2/t5-,6+,7+/m0/s1",ZIJPHYKZPQZKAJ-RRKCRQDMSA-N,C1C(C2COC3=NC(=O)C(=CN3C1O2)I)N=[N+]=[N-],C1[C@@H]([C@H]2COC3=NC(=O)C(=CN3[C@@H]1O2)I)N=[N+]=[N-]
438772,"3,4,7,8-tetramethyl-1,2,9,10-tetrahydro-1,10-phenanthroline","3,4,7,8-tetramethyl-1,2,9,10-tetrahydro-1,10-phenanthroline","InChI=1S/C16H20N2/c1-9-7-17-15-13(11(9)3)5-6-14-12(4)10(2)8-18-16(14)15/h5-6,17-18H,7-8H2,1-4H3",SWXMEIKXCRXOOD-UHFFFAOYSA-N,CC1=C(C2=C(C3=C(C=C2)C(=C(CN3)C)C)NC1)C,CC1=C(C2=C(C3=C(C=C2)C(=C(CN3)C)C)NC1)C
146603,"ethyl 6-methyl-8-(3,4,5-trimethoxyphenyl)-8H-[1,3]dioxolo[4,5-h]chromene-7-carboxylate","6-methyl-8-(3,4,5-trimethoxyphenyl)-8H-[1,3]dioxolo[4,5-h][1]benzopyran-7-carboxylic acid ethyl ester","InChI=1S/C23H24O8/c1-6-28-23(24)18-12(2)14-7-8-15-22(30-11-29-15)20(14)31-19(18)13-9-16(25-3)21(27-5)17(10-13)26-4/h7-10,19H,6,11H2,1-5H3",RGZYMLHBTMVDJV-UHFFFAOYSA-N,CCOC(=O)C1=C(C2=C(C3=C(C=C2)OCO3)OC1C4=CC(=C(C(=C4)OC)OC)OC)C,CCOC(=O)C1=C(C2=C(C3=C(C=C2)OCO3)OC1C4=CC(=C(C(=C4)OC)OC)OC)C
370871,"N'-(naphthalen-1-ylmethyl)hexane-1,6-diamine","N'-(1-naphthalenylmethyl)hexane-1,6-diamine","InChI=1S/C17H24N2/c18-12-5-1-2-6-13-19-14-16-10-7-9-15-8-3-4-11-17(15)16/h3-4,7-11,19H,1-2,5-6,12-14,18H2",RPQVKTPFZBSODI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2CNCCCCCCN,C1=CC=C2C(=C1)C=CC=C2CNCCCCCCN
73965,manganese(2+);dihydroxide,manganese(2+);dihydroxide,InChI=1S/Mn.2H2O/h;2*1H2/q+2;;/p-2,IPJKJLXEVHOKSE-UHFFFAOYSA-L,[OH-].[OH-].[Mn+2],[OH-].[OH-].[Mn+2]
161003,(2S)-2-[[3-hydroxy-5-(hydroxymethyl)-2-methylpyridin-4-yl]methylideneamino]pentanedioic acid,(2S)-2-[[3-hydroxy-5-(hydroxymethyl)-2-methyl-4-pyridinyl]methylideneamino]pentanedioic acid,"InChI=1S/C13H16N2O6/c1-7-12(19)9(8(6-16)4-14-7)5-15-10(13(20)21)2-3-11(17)18/h4-5,10,16,19H,2-3,6H2,1H3,(H,17,18)(H,20,21)/t10-/m0/s1",KDIGYCWRAAYWTQ-JTQLQIEISA-N,CC1=NC=C(C(=C1O)C=NC(CCC(=O)O)C(=O)O)CO,CC1=NC=C(C(=C1O)C=N[C@@H](CCC(=O)O)C(=O)O)CO
96080,3-[4-[bis(2-chloroethyl)amino]phenoxy]propanoic acid,3-[4-[bis(2-chloroethyl)amino]phenoxy]propanoic acid,"InChI=1S/C13H17Cl2NO3/c14-6-8-16(9-7-15)11-1-3-12(4-2-11)19-10-5-13(17)18/h1-4H,5-10H2,(H,17,18)",AAVIPUSYYJOCPI-UHFFFAOYSA-N,C1=CC(=CC=C1N(CCCl)CCCl)OCCC(=O)O,C1=CC(=CC=C1N(CCCl)CCCl)OCCC(=O)O
418850,3-(4-chlorophenyl)-3-piperidin-1-ylpropan-1-ol,3-(4-chlorophenyl)-3-(1-piperidinyl)-1-propanol,"InChI=1S/C14H20ClNO/c15-13-6-4-12(5-7-13)14(8-11-17)16-9-2-1-3-10-16/h4-7,14,17H,1-3,8-11H2",FDWNWNQGMWZOFX-UHFFFAOYSA-N,C1CCN(CC1)C(CCO)C2=CC=C(C=C2)Cl,C1CCN(CC1)C(CCO)C2=CC=C(C=C2)Cl
228483,ethyl 3-(carbamoylamino)but-2-enoate,3-(carbamoylamino)-2-butenoic acid ethyl ester,"InChI=1S/C7H12N2O3/c1-3-12-6(10)4-5(2)9-7(8)11/h4H,3H2,1-2H3,(H3,8,9,11)",RVXCSDJLRCXJCN-UHFFFAOYSA-N,CCOC(=O)C=C(C)NC(=O)N,CCOC(=O)C=C(C)NC(=O)N
169966,"1-methyl-1-nitroso-3-[(2R,3R,4R,5R)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl]urea","1-methyl-1-nitroso-3-[(2R,3R,4R,5R)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl]urea","InChI=1S/C8H15N3O7/c1-11(10-18)8(17)9-4(2-12)6(15)7(16)5(14)3-13/h2,4-7,13-16H,3H2,1H3,(H,9,17)/t4-,5+,6+,7-/m0/s1",AGRCPNMCOXLKFO-WNJXEPBRSA-N,CN(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O,CN(C(=O)N[C@@H](C=O)[C@H]([C@H]([C@@H](CO)O)O)O)N=O
175156,3-methylcyclohexadec-5-en-1-one,3-methyl-1-cyclohexadec-5-enone,"InChI=1S/C17H30O/c1-16-13-11-9-7-5-3-2-4-6-8-10-12-14-17(18)15-16/h9,11,16H,2-8,10,12-15H2,1H3",GBCSDBVICWZSEG-UHFFFAOYSA-N,CC1CC=CCCCCCCCCCCC(=O)C1,CC1CC=CCCCCCCCCCCC(=O)C1
243130,N'-[4-[bis(2-chloroethyl)amino]anilino]-N-(4-nitrophenyl)iminobenzenecarboximidamide,N'-[4-[bis(2-chloroethyl)amino]anilino]-N-(4-nitrophenyl)iminobenzenecarboximidamide,"InChI=1S/C23H22Cl2N6O2/c24-14-16-30(17-15-25)21-10-6-19(7-11-21)26-28-23(18-4-2-1-3-5-18)29-27-20-8-12-22(13-9-20)31(32)33/h1-13,26H,14-17H2",IHXGEHIPFWYGNP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=NNC2=CC=C(C=C2)N(CCCl)CCCl)N=NC3=CC=C(C=C3)[N+](=O)[O-],C1=CC=C(C=C1)C(=NNC2=CC=C(C=C2)N(CCCl)CCCl)N=NC3=CC=C(C=C3)[N+](=O)[O-]
298579,2-chloro-2-methylsulfinyl-1-phenylethanol,2-chloro-2-methylsulfinyl-1-phenylethanol,"InChI=1S/C9H11ClO2S/c1-13(12)9(10)8(11)7-5-3-2-4-6-7/h2-6,8-9,11H,1H3",NERUWWHFCVOLIW-UHFFFAOYSA-N,CS(=O)C(C(C1=CC=CC=C1)O)Cl,CS(=O)C(C(C1=CC=CC=C1)O)Cl
59404,"N,N-diethyl-2-[2-(4-methoxyphenyl)-2,3-dihydro-1,3,4-oxadiazol-5-yl]ethanamine;chloride","N,N-diethyl-2-[2-(4-methoxyphenyl)-2,3-dihydro-1,3,4-oxadiazol-5-yl]ethanamine;chloride","InChI=1S/C15H23N3O2.ClH/c1-4-18(5-2)11-10-14-16-17-15(20-14)12-6-8-13(19-3)9-7-12;/h6-9,15,17H,4-5,10-11H2,1-3H3;1H/p-1",JUWIUBMQFHTVOM-UHFFFAOYSA-M,CCN(CC)CCC1=NNC(O1)C2=CC=C(C=C2)OC.[Cl-],CCN(CC)CCC1=NNC(O1)C2=CC=C(C=C2)OC.[Cl-]
75018,"5,6-dimethoxy-2,3-dihydroinden-1-one","5,6-dimethoxy-2,3-dihydroinden-1-one","InChI=1S/C11H12O3/c1-13-10-5-7-3-4-9(12)8(7)6-11(10)14-2/h5-6H,3-4H2,1-2H3",IHMQOBPGHZFGLC-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)CCC2=O)OC,COC1=C(C=C2C(=C1)CCC2=O)OC
178072,"1-[(3S)-6-[(2,6-difluorophenyl)methoxy]-2,3-dihydro-1-benzofuran-3-yl]-1-hydroxyurea","1-[(3S)-6-[(2,6-difluorophenyl)methoxy]-2,3-dihydrobenzofuran-3-yl]-1-hydroxyurea","InChI=1S/C16H14F2N2O4/c17-12-2-1-3-13(18)11(12)7-23-9-4-5-10-14(20(22)16(19)21)8-24-15(10)6-9/h1-6,14,22H,7-8H2,(H2,19,21)/t14-/m1/s1",INZXHTIWZWAZKX-CQSZACIVSA-N,C1C(C2=C(O1)C=C(C=C2)OCC3=C(C=CC=C3F)F)N(C(=O)N)O,C1[C@H](C2=C(O1)C=C(C=C2)OCC3=C(C=CC=C3F)F)N(C(=O)N)O
352496,1-bromohex-1-yne,1-bromo-1-hexyne,"InChI=1S/C6H9Br/c1-2-3-4-5-6-7/h2-4H2,1H3",IOKIELYKONFEPP-UHFFFAOYSA-N,CCCCC#CBr,CCCCC#CBr
67107,"1,2-diphenylguanidine;phthalic acid","1,2-diphenylguanidine;phthalic acid","InChI=1S/2C13H13N3.C8H6O4/c2*14-13(15-11-7-3-1-4-8-11)16-12-9-5-2-6-10-12;9-7(10)5-3-1-2-4-6(5)8(11)12/h2*1-10H,(H3,14,15,16);1-4H,(H,9,10)(H,11,12)",KFXKTRNHRONVKY-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N.C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N.C1=CC=C(C(=C1)C(=O)O)C(=O)O,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N.C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N.C1=CC=C(C(=C1)C(=O)O)C(=O)O
187017,"2-[34-butan-2-yl-13-(3,4-dihydroxybutan-2-yl)-22-ethoxy-8-hydroxy-2,5,11,14,27,30,33,36,39-nonaoxo-27lambda4-thia-3,6,12,15,25,29,32,35,38-nonazapentacyclo[14.12.11.06,10.018,26.019,24]nonatriaconta-18(26),19(24),20,22-tetraen-4-yl]acetamide","2-[34-butan-2-yl-13-(3,4-dihydroxybutan-2-yl)-22-ethoxy-8-hydroxy-2,5,11,14,27,30,33,36,39-nonaoxo-27lambda4-thia-3,6,12,15,25,29,32,35,38-nonazapentacyclo[14.12.11.06,10.018,26.019,24]nonatriaconta-18(26),19(24),20,22-tetraen-4-yl]acetamide","InChI=1S/C41H58N10O14S/c1-5-18(3)33-38(61)44-13-31(56)45-27-17-66(64)40-23(22-8-7-21(65-6-2)10-24(22)48-40)11-25(35(58)43-14-32(57)49-33)46-39(62)34(19(4)29(54)16-52)50-37(60)28-9-20(53)15-51(28)41(63)26(12-30(42)55)47-36(27)59/h7-8,10,18-20,25-29,33-34,48,52-54H,5-6,9,11-17H2,1-4H3,(H2,42,55)(H,43,58)(H,44,61)(H,45,56)(H,46,62)(H,47,59)(H,49,57)(H,50,60)",FQQZNQRSKRUEHZ-UHFFFAOYSA-N,CCC(C)C1C(=O)NCC(=O)NC2CS(=O)C3=C(CC(C(=O)NCC(=O)N1)NC(=O)C(NC(=O)C4CC(CN4C(=O)C(NC2=O)CC(=O)N)O)C(C)C(CO)O)C5=C(N3)C=C(C=C5)OCC,CCC(C)C1C(=O)NCC(=O)NC2CS(=O)C3=C(CC(C(=O)NCC(=O)N1)NC(=O)C(NC(=O)C4CC(CN4C(=O)C(NC2=O)CC(=O)N)O)C(C)C(CO)O)C5=C(N3)C=C(C=C5)OCC
253654,"N,N-bis(2-chloroethyl)-2-(1H-indol-3-yl)ethanamine","N,N-bis(2-chloroethyl)-2-(1H-indol-3-yl)ethanamine","InChI=1S/C14H18Cl2N2/c15-6-9-18(10-7-16)8-5-12-11-17-14-4-2-1-3-13(12)14/h1-4,11,17H,5-10H2",FKDNSLXEDRCILV-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CCN(CCCl)CCCl,C1=CC=C2C(=C1)C(=CN2)CCN(CCCl)CCCl
381215,"5-acetyl-4-(4-methoxyphenyl)-6-phenyl-2-sulfanylidene-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]pyridine-3-carbonitrile","5-acetyl-4-(4-methoxyphenyl)-6-phenyl-2-sulfanylidene-1-[3,4,5-trihydroxy-6-(hydroxymethyl)-2-oxanyl]-3-pyridinecarbonitrile","InChI=1S/C27H26N2O7S/c1-14(31)20-21(15-8-10-17(35-2)11-9-15)18(12-28)27(37)29(22(20)16-6-4-3-5-7-16)26-25(34)24(33)23(32)19(13-30)36-26/h3-11,19,23-26,30,32-34H,13H2,1-2H3",QVTGJGCRDSYEJT-UHFFFAOYSA-N,CC(=O)C1=C(N(C(=S)C(=C1C2=CC=C(C=C2)OC)C#N)C3C(C(C(C(O3)CO)O)O)O)C4=CC=CC=C4,CC(=O)C1=C(N(C(=S)C(=C1C2=CC=C(C=C2)OC)C#N)C3C(C(C(C(O3)CO)O)O)O)C4=CC=CC=C4
238949,"1-(3,4,5-trihydroxyphenyl)hexan-1-one","1-(3,4,5-trihydroxyphenyl)-1-hexanone","InChI=1S/C12H16O4/c1-2-3-4-5-9(13)8-6-10(14)12(16)11(15)7-8/h6-7,14-16H,2-5H2,1H3",IFYDUMLMLPWDRV-UHFFFAOYSA-N,CCCCCC(=O)C1=CC(=C(C(=C1)O)O)O,CCCCCC(=O)C1=CC(=C(C(=C1)O)O)O
415343,N-methyl-1-[4-(trifluoromethyl)phenyl]propan-2-amine,N-methyl-1-[4-(trifluoromethyl)phenyl]-2-propanamine,"InChI=1S/C11H14F3N/c1-8(15-2)7-9-3-5-10(6-4-9)11(12,13)14/h3-6,8,15H,7H2,1-2H3",MUOZNHDFXWQUSN-UHFFFAOYSA-N,CC(CC1=CC=C(C=C1)C(F)(F)F)NC,CC(CC1=CC=C(C=C1)C(F)(F)F)NC
351621,methyl N-methoxycarbonyliminocarbamate,N-methoxycarbonyliminocarbamic acid methyl ester,InChI=1S/C4H6N2O4/c1-9-3(7)5-6-4(8)10-2/h1-2H3,NCBFTYFOPLPRBX-UHFFFAOYSA-N,COC(=O)N=NC(=O)OC,COC(=O)N=NC(=O)OC
87753,4-methoxy-6-(5-methoxy-3-methylpyrazol-1-yl)pyrimidine,4-methoxy-6-(5-methoxy-3-methyl-1-pyrazolyl)pyrimidine,"InChI=1S/C10H12N4O2/c1-7-4-10(16-3)14(13-7)8-5-9(15-2)12-6-11-8/h4-6H,1-3H3",KIJMVZOSUXIDEI-UHFFFAOYSA-N,CC1=NN(C(=C1)OC)C2=CC(=NC=N2)OC,CC1=NN(C(=C1)OC)C2=CC(=NC=N2)OC
221624,methyl 1-hydroxy-4-methylcyclohexane-1-carboxylate,1-hydroxy-4-methyl-1-cyclohexanecarboxylic acid methyl ester,"InChI=1S/C9H16O3/c1-7-3-5-9(11,6-4-7)8(10)12-2/h7,11H,3-6H2,1-2H3",YSQYCDXJRUGJJM-UHFFFAOYSA-N,CC1CCC(CC1)(C(=O)OC)O,CC1CCC(CC1)(C(=O)OC)O
287938,ethyl 3-oxo-2-(2-prop-2-ynoxyethyl)butanoate,3-oxo-2-(2-prop-2-ynoxyethyl)butanoic acid ethyl ester,"InChI=1S/C11H16O4/c1-4-7-14-8-6-10(9(3)12)11(13)15-5-2/h1,10H,5-8H2,2-3H3",KCVMBLCTGLYXEP-UHFFFAOYSA-N,CCOC(=O)C(CCOCC#C)C(=O)C,CCOC(=O)C(CCOCC#C)C(=O)C
16734,2-[2-(4-fluorophenoxy)acetyl]oxyethyl-dimethylazanium;chloride,2-[2-(4-fluorophenoxy)-1-oxoethoxy]ethyl-dimethylammonium;chloride,"InChI=1S/C12H16FNO3.ClH/c1-14(2)7-8-16-12(15)9-17-11-5-3-10(13)4-6-11;/h3-6H,7-9H2,1-2H3;1H",JECMVFPDLRRCIS-UHFFFAOYSA-N,C[NH+](C)CCOC(=O)COC1=CC=C(C=C1)F.[Cl-],C[NH+](C)CCOC(=O)COC1=CC=C(C=C1)F.[Cl-]
63950,"3-(4-chlorophenyl)-2-[[(3,4-dimethoxyphenyl)methylamino]methyl]quinazolin-4-one","3-(4-chlorophenyl)-2-[[(3,4-dimethoxyphenyl)methylamino]methyl]-4-quinazolinone","InChI=1S/C24H22ClN3O3/c1-30-21-12-7-16(13-22(21)31-2)14-26-15-23-27-20-6-4-3-5-19(20)24(29)28(23)18-10-8-17(25)9-11-18/h3-13,26H,14-15H2,1-2H3",KNQJIZGSGCGFTE-UHFFFAOYSA-N,COC1=C(C=C(C=C1)CNCC2=NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)Cl)OC,COC1=C(C=C(C=C1)CNCC2=NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)Cl)OC
415695,dimethyl(octadecyl)sulfanium;methyl hydrogen sulfate,dimethyl(octadecyl)sulfonium;sulfuric acid methyl ester,"InChI=1S/C20H43S.CH4O4S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(2)3;1-5-6(2,3)4/h4-20H2,1-3H3;1H3,(H,2,3,4)/q+1;",UEYRXDZYSFGCJP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC[S+](C)C.COS(=O)(=O)O,CCCCCCCCCCCCCCCCCC[S+](C)C.COS(=O)(=O)O
325890,2-(carbamoylamino)-2-methoxyacetic acid,2-(carbamoylamino)-2-methoxyacetic acid,"InChI=1S/C4H8N2O4/c1-10-2(3(7)8)6-4(5)9/h2H,1H3,(H,7,8)(H3,5,6,9)",SQBMMSCMKXLJDZ-UHFFFAOYSA-N,COC(C(=O)O)NC(=O)N,COC(C(=O)O)NC(=O)N
